,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,season
21430,2012,6,11,22,68.0,10,24.0,996.0,SE,2.68,0,0,Summer
21431,2012,6,11,23,75.0,12,21.0,996.0,SE,5.81,0,0,Summer
21432,2012,6,12,0,60.0,12,20.0,995.0,cv,0.89,0,0,Summer
21433,2012,6,12,1,75.0,12,17.0,995.0,NE,1.79,0,0,Summer
21434,2012,6,12,2,81.0,12,18.0,995.0,cv,0.89,0,0,Summer
21435,2012,6,12,3,71.0,11,17.0,995.0,NE,1.79,0,0,Summer
21436,2012,6,12,4,44.0,9,19.0,996.0,NE,4.92,0,0,Summer
21437,2012,6,12,5,23.0,9,16.0,996.0,NW,3.13,0,0,Summer
21438,2012,6,12,6,23.0,9,19.0,996.0,NW,6.26,0,0,Summer
21439,2012,6,12,7,24.0,10,22.0,997.0,NW,9.39,0,0,Summer
21440,2012,6,12,8,13.0,9,25.0,997.0,NW,13.41,0,0,Summer
21441,2012,6,12,9,11.0,9,27.0,997.0,NW,16.54,0,0,Summer
21442,2012,6,12,10,7.0,8,28.0,996.0,NE,4.92,0,0,Summer
21443,2012,6,12,11,4.0,8,28.0,996.0,cv,3.13,0,0,Summer
21444,2012,6,12,12,3.0,8,29.0,996.0,NE,4.02,0,0,Summer
21445,2012,6,12,13,4.0,7,29.0,996.0,SE,3.13,0,0,Summer
21446,2012,6,12,14,6.0,7,30.0,996.0,NW,1.79,0,0,Summer
21447,2012,6,12,15,7.0,8,30.0,996.0,NE,1.79,0,0,Summer
21448,2012,6,12,16,6.0,8,30.0,996.0,cv,1.79,0,0,Summer
21449,2012,6,12,17,5.0,8,30.0,996.0,NE,1.79,0,0,Summer
21450,2012,6,12,18,3.0,8,29.0,997.0,NE,3.58,0,0,Summer
21451,2012,6,12,19,15.0,11,27.0,997.0,NE,5.37,0,0,Summer
21452,2012,6,12,20,23.0,9,25.0,998.0,NE,9.39,0,0,Summer
21453,2012,6,12,21,10.0,9,23.0,999.0,NE,14.31,0,0,Summer
21454,2012,6,12,22,11.0,9,23.0,999.0,NE,18.33,0,0,Summer
21455,2012,6,12,23,7.0,10,22.0,1000.0,NE,20.12,0,0,Summer
21456,2012,6,13,0,11.0,10,21.0,1000.0,cv,0.89,0,0,Summer
21457,2012,6,13,1,10.0,11,19.0,1000.0,NE,1.79,0,0,Summer
21458,2012,6,13,2,15.0,13,20.0,1000.0,SE,1.79,0,0,Summer
21459,2012,6,13,3,29.0,13,20.0,1000.0,cv,0.89,0,0,Summer
21460,2012,6,13,4,58.0,13,19.0,1001.0,NE,0.89,0,0,Summer
21461,2012,6,13,5,73.0,12,19.0,1000.0,cv,0.89,0,0,Summer
21462,2012,6,13,6,96.0,13,19.0,1001.0,NE,1.79,0,0,Summer
21463,2012,6,13,7,112.0,14,21.0,1000.0,SE,1.79,0,0,Summer
21464,2012,6,13,8,130.0,14,22.0,1001.0,NE,3.13,0,0,Summer
21465,2012,6,13,9,135.0,14,24.0,1001.0,NE,6.26,0,0,Summer
21466,2012,6,13,10,152.0,14,23.0,1000.0,SE,3.13,0,0,Summer
21467,2012,6,13,11,148.0,13,24.0,1000.0,NW,4.02,0,0,Summer
21468,2012,6,13,12,80.0,14,26.0,999.0,NE,3.13,0,0,Summer
21469,2012,6,13,13,86.0,13,26.0,999.0,SE,4.92,0,0,Summer
21470,2012,6,13,14,99.0,14,27.0,998.0,SE,8.94,0,0,Summer
21471,2012,6,13,15,62.0,15,26.0,998.0,SE,13.86,0,0,Summer
21472,2012,6,13,16,65.0,14,25.0,998.0,SE,17.88,0,0,Summer
21473,2012,6,13,17,61.0,13,25.0,999.0,SE,22.8,0,1,Summer
21474,2012,6,13,18,54.0,13,25.0,999.0,SE,24.59,0,0,Summer
21475,2012,6,13,19,48.0,13,24.0,999.0,NE,3.13,0,0,Summer
21476,2012,6,13,20,60.0,17,20.0,1000.0,NE,4.92,0,1,Summer
21477,2012,6,13,21,40.0,16,20.0,1001.0,NE,10.73,0,3,Summer
21478,2012,6,13,22,36.0,15,20.0,1001.0,NE,16.54,0,0,Summer
21479,2012,6,13,23,17.0,14,20.0,1002.0,NE,22.35,0,0,Summer
21480,2012,6,14,0,17.0,14,20.0,1002.0,NE,27.27,0,0,Summer
21481,2012,6,14,1,15.0,13,20.0,1002.0,NE,33.08,0,0,Summer
21482,2012,6,14,2,12.0,13,19.0,1003.0,NE,37.1,0,0,Summer
21483,2012,6,14,3,11.0,13,17.0,1003.0,NW,3.13,0,0,Summer
21484,2012,6,14,4,13.0,13,17.0,1003.0,NW,6.26,0,0,Summer
21485,2012,6,14,5,13.0,14,17.0,1003.0,NW,10.28,0,0,Summer
21486,2012,6,14,6,16.0,14,19.0,1004.0,NW,12.07,0,0,Summer
21487,2012,6,14,7,10.0,14,20.0,1005.0,NW,16.09,0,0,Summer
21488,2012,6,14,8,14.0,14,20.0,1005.0,NW,20.11,0,0,Summer
21489,2012,6,14,9,8.0,13,23.0,1004.0,NW,23.24,0,0,Summer
21490,2012,6,14,10,5.0,14,23.0,1004.0,NE,3.13,0,0,Summer
21491,2012,6,14,11,6.0,13,26.0,1004.0,NW,3.13,0,0,Summer
21492,2012,6,14,12,7.0,13,26.0,1004.0,SE,3.13,0,0,Summer
21493,2012,6,14,13,17.0,12,26.0,1004.0,NW,4.92,0,0,Summer
21494,2012,6,14,14,8.0,11,28.0,1003.0,cv,3.13,0,0,Summer
21495,2012,6,14,15,8.0,9,27.0,1003.0,NW,4.02,0,0,Summer
21496,2012,6,14,16,7.0,11,27.0,1003.0,SE,3.13,0,0,Summer
21497,2012,6,14,17,5.0,11,26.0,1003.0,NE,3.13,0,0,Summer
21498,2012,6,14,18,6.0,12,25.0,1004.0,NE,6.26,0,0,Summer
21499,2012,6,14,19,11.0,14,23.0,1005.0,NW,3.13,0,0,Summer
21500,2012,6,14,20,10.0,15,20.0,1005.0,NW,6.26,0,0,Summer
21501,2012,6,14,21,8.0,15,19.0,1006.0,NE,1.79,0,0,Summer
21502,2012,6,14,22,7.0,15,19.0,1007.0,NW,3.13,0,0,Summer
21503,2012,6,14,23,7.0,15,18.0,1007.0,NW,6.26,0,0,Summer
21504,2012,6,15,0,11.0,14,19.0,1007.0,NW,8.05,0,0,Summer
21505,2012,6,15,1,11.0,15,17.0,1007.0,cv,0.45,0,0,Summer
21506,2012,6,15,2,21.0,15,17.0,1007.0,cv,0.9,0,0,Summer
21507,2012,6,15,3,15.0,15,17.0,1007.0,NE,1.79,0,0,Summer
21508,2012,6,15,4,9.0,14,16.0,1007.0,NW,3.13,0,0,Summer
21509,2012,6,15,5,14.0,14,17.0,1007.0,NE,1.79,0,0,Summer
21510,2012,6,15,6,16.0,15,18.0,1007.0,cv,0.89,0,0,Summer
21511,2012,6,15,7,11.0,13,24.0,1007.0,NW,4.92,0,0,Summer
21512,2012,6,15,8,12.0,13,25.0,1007.0,NW,9.84,0,0,Summer
21513,2012,6,15,9,9.0,10,26.0,1007.0,NW,14.76,0,0,Summer
21514,2012,6,15,10,6.0,11,26.0,1007.0,NW,19.68,0,0,Summer
21515,2012,6,15,11,4.0,10,26.0,1007.0,NE,4.92,0,0,Summer
21516,2012,6,15,12,12.0,10,27.0,1007.0,NW,1.79,0,0,Summer
21517,2012,6,15,13,16.0,10,29.0,1006.0,NW,4.92,0,0,Summer
21518,2012,6,15,14,6.0,10,29.0,1006.0,NW,8.94,0,0,Summer
21519,2012,6,15,15,6.0,10,30.0,1005.0,NE,4.92,0,0,Summer
21520,2012,6,15,16,6.0,10,29.0,1005.0,NE,8.05,0,0,Summer
21521,2012,6,15,17,9.0,11,27.0,1005.0,NE,11.18,0,0,Summer
21528,2012,6,16,0,16.0,12,19.0,1006.0,NW,29.06,0,0,Summer
21529,2012,6,16,1,11.0,12,18.0,1006.0,NW,30.85,0,0,Summer
21530,2012,6,16,2,31.0,13,17.0,1006.0,NW,32.64,0,0,Summer
21531,2012,6,16,3,34.0,12,16.0,1006.0,NW,35.77,0,0,Summer
21532,2012,6,16,4,31.0,13,16.0,1006.0,NW,37.56,0,0,Summer
21533,2012,6,16,5,76.0,13,17.0,1006.0,NW,39.35,0,0,Summer
21534,2012,6,16,6,37.0,15,20.0,1006.0,NW,42.48,0,0,Summer
21535,2012,6,16,7,25.0,14,23.0,1007.0,NW,44.27,0,0,Summer
21536,2012,6,16,8,16.0,13,26.0,1006.0,cv,0.89,0,0,Summer
21537,2012,6,16,9,15.0,12,27.0,1006.0,cv,1.78,0,0,Summer
21538,2012,6,16,10,15.0,11,29.0,1005.0,NW,3.13,0,0,Summer
21539,2012,6,16,11,12.0,11,31.0,1005.0,cv,0.89,0,0,Summer
21540,2012,6,16,12,11.0,10,33.0,1004.0,cv,2.68,0,0,Summer
21541,2012,6,16,13,12.0,10,35.0,1003.0,cv,3.57,0,0,Summer
21542,2012,6,16,14,12.0,10,35.0,1002.0,SE,3.13,0,0,Summer
21543,2012,6,16,15,16.0,9,36.0,1002.0,cv,1.79,0,0,Summer
21544,2012,6,16,16,17.0,9,34.0,1001.0,SE,4.02,0,0,Summer
21545,2012,6,16,17,16.0,13,28.0,1003.0,NW,8.05,0,1,Summer
21546,2012,6,16,18,21.0,14,28.0,1002.0,SE,1.79,0,0,Summer
21547,2012,6,16,19,25.0,14,29.0,1003.0,cv,0.89,0,0,Summer
21548,2012,6,16,20,29.0,16,25.0,1003.0,NE,1.79,0,0,Summer
21549,2012,6,16,21,37.0,16,25.0,1005.0,NW,4.92,0,0,Summer
21550,2012,6,16,22,38.0,15,27.0,1004.0,SE,4.02,0,1,Summer
21551,2012,6,16,23,30.0,15,24.0,1004.0,SE,4.91,0,0,Summer
21552,2012,6,17,0,35.0,16,20.0,1004.0,cv,0.89,0,0,Summer
21553,2012,6,17,1,53.0,16,21.0,1004.0,cv,1.78,0,0,Summer
21554,2012,6,17,2,58.0,17,19.0,1004.0,NW,3.13,0,0,Summer
21555,2012,6,17,3,49.0,15,20.0,1004.0,cv,0.89,0,0,Summer
21556,2012,6,17,4,43.0,16,20.0,1003.0,SE,1.79,0,0,Summer
21557,2012,6,17,5,42.0,16,20.0,1004.0,cv,1.79,0,0,Summer
21558,2012,6,17,6,38.0,17,20.0,1004.0,cv,2.24,0,0,Summer
21559,2012,6,17,7,46.0,17,23.0,1004.0,NE,1.79,0,0,Summer
21560,2012,6,17,8,49.0,16,25.0,1004.0,SE,1.79,0,0,Summer
21561,2012,6,17,9,54.0,15,29.0,1003.0,cv,1.79,0,0,Summer
21562,2012,6,17,10,65.0,15,29.0,1003.0,SE,1.79,0,0,Summer
21563,2012,6,17,11,87.0,15,31.0,1002.0,SE,4.92,0,0,Summer
21564,2012,6,17,12,111.0,13,34.0,1002.0,cv,0.89,0,0,Summer
21565,2012,6,17,13,104.0,12,36.0,1001.0,SE,5.81,0,0,Summer
21566,2012,6,17,14,127.0,12,37.0,1000.0,SE,10.73,0,0,Summer
21567,2012,6,17,15,113.0,11,38.0,1000.0,SE,16.54,0,0,Summer
21568,2012,6,17,16,103.0,10,38.0,999.0,SE,21.46,0,0,Summer
21569,2012,6,17,17,96.0,10,37.0,1000.0,SE,24.59,0,0,Summer
21570,2012,6,17,18,96.0,11,37.0,999.0,SE,27.72,0,0,Summer
21571,2012,6,17,19,93.0,11,36.0,999.0,SE,32.64,0,0,Summer
21572,2012,6,17,20,96.0,9,35.0,999.0,SE,36.66,0,0,Summer
21573,2012,6,17,21,86.0,14,29.0,1000.0,cv,0.89,0,0,Summer
21574,2012,6,17,22,79.0,14,27.0,1001.0,cv,1.78,0,0,Summer
21575,2012,6,17,23,99.0,15,25.0,1001.0,cv,2.67,0,0,Summer
21576,2012,6,18,0,101.0,13,29.0,1001.0,SE,1.79,0,0,Summer
21577,2012,6,18,1,113.0,13,28.0,1001.0,SE,3.58,0,0,Summer
21578,2012,6,18,2,111.0,14,27.0,1001.0,SE,5.37,0,0,Summer
21579,2012,6,18,3,118.0,14,27.0,1000.0,SE,8.5,0,0,Summer
21580,2012,6,18,4,116.0,15,25.0,1001.0,SE,10.29,0,0,Summer
21581,2012,6,18,5,126.0,16,24.0,1001.0,NE,3.13,0,0,Summer
21582,2012,6,18,6,133.0,16,24.0,1004.0,NW,3.13,0,0,Summer
21583,2012,6,18,7,154.0,16,25.0,1003.0,SE,4.02,0,0,Summer
21584,2012,6,18,8,144.0,17,26.0,1004.0,NW,4.02,0,0,Summer
21585,2012,6,18,9,145.0,16,28.0,1003.0,SE,1.79,0,0,Summer
21586,2012,6,18,10,151.0,17,29.0,1003.0,SE,4.92,0,0,Summer
21587,2012,6,18,11,153.0,17,30.0,1002.0,SE,8.94,0,0,Summer
21588,2012,6,18,12,155.0,16,29.0,1003.0,SE,12.07,0,0,Summer
21589,2012,6,18,13,154.0,16,29.0,1002.0,SE,13.86,0,0,Summer
21590,2012,6,18,14,160.0,17,31.0,1002.0,SE,17.88,0,0,Summer
21591,2012,6,18,15,164.0,16,32.0,1001.0,SE,21.9,0,0,Summer
21592,2012,6,18,16,202.0,17,31.0,1001.0,SE,25.03,0,0,Summer
21593,2012,6,18,17,216.0,17,30.0,1001.0,cv,0.89,0,0,Summer
21594,2012,6,18,18,232.0,18,29.0,1000.0,cv,1.78,0,0,Summer
21595,2012,6,18,19,254.0,18,29.0,1002.0,SE,4.02,0,0,Summer
21596,2012,6,18,20,255.0,17,28.0,1001.0,SE,8.04,0,0,Summer
21597,2012,6,18,21,257.0,20,26.0,1003.0,SE,12.96,0,0,Summer
21598,2012,6,18,22,305.0,19,25.0,1003.0,SE,16.98,0,0,Summer
21599,2012,6,18,23,266.0,18,25.0,1003.0,SE,18.77,0,0,Summer
21600,2012,6,19,0,259.0,18,24.0,1002.0,SE,20.56,0,0,Summer
21601,2012,6,19,1,236.0,18,23.0,1003.0,SE,22.35,0,0,Summer
21602,2012,6,19,2,219.0,17,23.0,1002.0,SE,25.48,0,0,Summer
21603,2012,6,19,3,185.0,17,22.0,1002.0,SE,27.27,0,0,Summer
21604,2012,6,19,4,164.0,17,22.0,1002.0,SE,30.4,0,0,Summer
21605,2012,6,19,5,147.0,18,21.0,1002.0,SE,31.29,0,0,Summer
21606,2012,6,19,6,139.0,18,21.0,1002.0,SE,33.08,0,0,Summer
21607,2012,6,19,7,132.0,18,22.0,1002.0,cv,0.89,0,0,Summer
21608,2012,6,19,8,140.0,18,24.0,1003.0,SE,1.79,0,0,Summer
21609,2012,6,19,9,150.0,18,25.0,1002.0,cv,0.89,0,0,Summer
21610,2012,6,19,10,135.0,18,26.0,1002.0,SE,1.79,0,0,Summer
21611,2012,6,19,11,157.0,18,28.0,1001.0,SE,4.92,0,0,Summer
21613,2012,6,19,13,161.0,18,30.0,1000.0,SE,3.13,0,0,Summer
21614,2012,6,19,14,166.0,19,30.0,999.0,SE,7.15,0,0,Summer
21615,2012,6,19,15,208.0,19,30.0,998.0,SE,12.07,0,0,Summer
21616,2012,6,19,16,275.0,20,30.0,998.0,SE,16.99,0,0,Summer
21617,2012,6,19,17,259.0,20,28.0,998.0,SE,20.12,0,0,Summer
21618,2012,6,19,18,225.0,20,28.0,998.0,SE,23.25,0,0,Summer
21619,2012,6,19,19,204.0,20,27.0,999.0,SE,25.04,0,0,Summer
21620,2012,6,19,20,228.0,21,27.0,1001.0,SE,26.83,0,1,Summer
21621,2012,6,19,21,139.0,20,25.0,1001.0,SE,30.85,0,2,Summer
21622,2012,6,19,22,117.0,19,24.0,1001.0,SE,32.64,0,3,Summer
21623,2012,6,19,23,160.0,21,24.0,1001.0,SE,36.66,0,4,Summer
21624,2012,6,20,0,277.0,21,23.0,1002.0,SE,40.68,0,0,Summer
21625,2012,6,20,1,296.0,20,23.0,1002.0,SE,44.7,0,0,Summer
21626,2012,6,20,2,287.0,20,22.0,1002.0,cv,0.89,0,0,Summer
21627,2012,6,20,3,338.0,19,21.0,1002.0,cv,1.34,0,0,Summer
21628,2012,6,20,4,289.0,18,20.0,1002.0,NW,0.89,0,0,Summer
21629,2012,6,20,5,237.0,19,20.0,1002.0,cv,0.89,0,0,Summer
21631,2012,6,20,7,135.0,20,23.0,1003.0,SE,0.89,0,0,Summer
21632,2012,6,20,8,111.0,18,24.0,1003.0,cv,0.45,0,0,Summer
21633,2012,6,20,9,94.0,18,26.0,1003.0,cv,1.34,0,0,Summer
21634,2012,6,20,10,82.0,18,27.0,1003.0,cv,3.13,0,0,Summer
21635,2012,6,20,11,72.0,18,29.0,1003.0,cv,4.02,0,0,Summer
21636,2012,6,20,12,83.0,18,28.0,1003.0,SE,3.13,0,0,Summer
21637,2012,6,20,13,92.0,18,29.0,1003.0,cv,1.79,0,0,Summer
21638,2012,6,20,14,101.0,19,30.0,1002.0,SE,3.13,0,0,Summer
21639,2012,6,20,15,113.0,18,30.0,1001.0,SE,7.15,0,0,Summer
21640,2012,6,20,16,130.0,18,31.0,1001.0,SE,12.07,0,0,Summer
21641,2012,6,20,17,226.0,18,30.0,1001.0,SE,16.09,0,0,Summer
21642,2012,6,20,18,306.0,18,29.0,1001.0,SE,19.22,0,0,Summer
21643,2012,6,20,19,164.0,19,28.0,1001.0,SE,23.24,0,0,Summer
21644,2012,6,20,20,175.0,19,27.0,1002.0,SE,26.37,0,0,Summer
21645,2012,6,20,21,175.0,19,26.0,1003.0,SE,28.16,0,0,Summer
21646,2012,6,20,22,171.0,19,26.0,1004.0,SE,31.29,0,0,Summer
21647,2012,6,20,23,202.0,20,25.0,1004.0,SE,33.08,0,0,Summer
21648,2012,6,21,0,185.0,20,24.0,1004.0,SE,36.21,0,0,Summer
21649,2012,6,21,1,209.0,21,23.0,1004.0,SE,37.1,0,0,Summer
21650,2012,6,21,2,214.0,21,23.0,1004.0,cv,0.89,0,0,Summer
21651,2012,6,21,3,192.0,20,22.0,1004.0,cv,1.78,0,0,Summer
21652,2012,6,21,4,191.0,20,21.0,1004.0,cv,2.67,0,0,Summer
21653,2012,6,21,5,203.0,20,21.0,1005.0,cv,3.56,0,0,Summer
21654,2012,6,21,6,293.0,19,21.0,1005.0,NE,0.89,0,0,Summer
21655,2012,6,21,7,284.0,20,22.0,1005.0,cv,0.89,0,0,Summer
21656,2012,6,21,8,193.0,19,25.0,1005.0,cv,1.78,0,0,Summer
21657,2012,6,21,9,183.0,20,26.0,1005.0,SE,1.79,0,0,Summer
21658,2012,6,21,10,165.0,18,28.0,1005.0,SE,4.92,0,0,Summer
21659,2012,6,21,11,166.0,18,29.0,1005.0,SE,6.71,0,0,Summer
21660,2012,6,21,12,153.0,18,30.0,1004.0,SE,8.5,0,0,Summer
21661,2012,6,21,13,154.0,18,31.0,1003.0,cv,1.79,0,0,Summer
21662,2012,6,21,14,153.0,18,31.0,1003.0,cv,3.58,0,0,Summer
21664,2012,6,21,16,163.0,19,31.0,1001.0,SE,1.79,0,0,Summer
21665,2012,6,21,17,182.0,19,31.0,1001.0,cv,0.89,0,0,Summer
21666,2012,6,21,18,230.0,19,30.0,1002.0,cv,1.78,0,0,Summer
21667,2012,6,21,19,210.0,20,29.0,1001.0,SE,1.79,0,0,Summer
21668,2012,6,21,20,183.0,20,28.0,1003.0,SE,4.92,0,0,Summer
21669,2012,6,21,21,191.0,17,25.0,1004.0,SE,13.86,0,0,Summer
21670,2012,6,21,22,60.0,18,23.0,1005.0,SE,21.01,0,1,Summer
21671,2012,6,21,23,52.0,19,21.0,1004.0,SE,25.03,0,2,Summer
21673,2012,6,22,1,65.0,19,20.0,1004.0,SE,33.97,0,0,Summer
21674,2012,6,22,2,71.0,19,20.0,1004.0,cv,0.89,0,1,Summer
21675,2012,6,22,3,83.0,20,20.0,1004.0,NW,1.79,0,2,Summer
21676,2012,6,22,4,84.0,19,20.0,1004.0,NW,4.92,0,0,Summer
21677,2012,6,22,5,88.0,19,20.0,1004.0,SE,0.89,0,0,Summer
21678,2012,6,22,6,86.0,20,21.0,1004.0,SE,2.68,0,0,Summer
21679,2012,6,22,7,87.0,20,22.0,1005.0,cv,0.89,0,0,Summer
21680,2012,6,22,8,85.0,20,23.0,1005.0,SE,3.13,0,0,Summer
21681,2012,6,22,9,80.0,19,25.0,1005.0,SE,4.92,0,0,Summer
21682,2012,6,22,10,61.0,19,25.0,1005.0,SE,8.05,0,0,Summer
21683,2012,6,22,11,85.0,20,25.0,1005.0,SE,11.18,0,0,Summer
21684,2012,6,22,12,110.0,20,25.0,1005.0,SE,14.31,0,0,Summer
21685,2012,6,22,13,125.0,21,27.0,1004.0,SE,18.33,0,0,Summer
21686,2012,6,22,14,156.0,21,27.0,1004.0,SE,21.46,0,0,Summer
21687,2012,6,22,15,160.0,21,28.0,1003.0,SE,25.48,0,0,Summer
21688,2012,6,22,16,165.0,21,28.0,1002.0,SE,29.5,0,0,Summer
21689,2012,6,22,17,145.0,21,27.0,1002.0,SE,33.52,0,0,Summer
21690,2012,6,22,18,148.0,21,26.0,1002.0,SE,37.54,0,0,Summer
21691,2012,6,22,19,109.0,20,25.0,1004.0,SE,40.67,0,0,Summer
21692,2012,6,22,20,98.0,20,25.0,1003.0,SE,43.8,0,0,Summer
21693,2012,6,22,21,105.0,20,24.0,1003.0,SE,47.82,0,0,Summer
21694,2012,6,22,22,111.0,20,24.0,1004.0,SE,50.95,0,0,Summer
21695,2012,6,22,23,111.0,19,23.0,1004.0,SE,54.08,0,0,Summer
21696,2012,6,23,0,127.0,20,23.0,1004.0,cv,0.89,0,0,Summer
21697,2012,6,23,1,138.0,20,23.0,1003.0,cv,1.78,0,0,Summer
21698,2012,6,23,2,146.0,20,22.0,1003.0,cv,2.23,0,0,Summer
21699,2012,6,23,3,164.0,20,22.0,1003.0,cv,2.68,0,0,Summer
21700,2012,6,23,4,173.0,20,21.0,1002.0,NW,1.79,0,0,Summer
21701,2012,6,23,5,181.0,20,21.0,1002.0,cv,0.89,0,0,Summer
21702,2012,6,23,6,187.0,20,22.0,1003.0,SE,1.79,0,0,Summer
21703,2012,6,23,7,182.0,20,23.0,1003.0,SE,3.58,0,0,Summer
21704,2012,6,23,8,159.0,21,24.0,1003.0,SE,6.71,0,0,Summer
21705,2012,6,23,9,140.0,20,24.0,1003.0,SE,8.5,0,0,Summer
21706,2012,6,23,10,136.0,20,24.0,1003.0,SE,11.63,0,0,Summer
21707,2012,6,23,11,138.0,20,25.0,1003.0,SE,13.42,0,0,Summer
21708,2012,6,23,12,142.0,20,25.0,1002.0,SE,17.44,0,0,Summer
21709,2012,6,23,13,152.0,20,25.0,1002.0,SE,20.57,0,0,Summer
21710,2012,6,23,14,165.0,20,25.0,1002.0,SE,23.7,0,0,Summer
21711,2012,6,23,15,167.0,21,25.0,1001.0,cv,0.89,0,0,Summer
21712,2012,6,23,16,173.0,21,26.0,1001.0,SE,1.79,0,0,Summer
21713,2012,6,23,17,178.0,21,26.0,1000.0,cv,0.89,0,0,Summer
21714,2012,6,23,18,190.0,22,26.0,1001.0,cv,1.78,0,0,Summer
21715,2012,6,23,19,189.0,22,26.0,1001.0,SE,1.79,0,0,Summer
21716,2012,6,23,20,205.0,22,26.0,1002.0,cv,0.89,0,0,Summer
21717,2012,6,23,21,218.0,22,26.0,1002.0,SE,1.79,0,0,Summer
21718,2012,6,23,22,224.0,23,24.0,1003.0,SE,6.71,0,1,Summer
21719,2012,6,23,23,101.0,23,24.0,1002.0,cv,0.89,0,2,Summer
21720,2012,6,24,0,186.0,22,23.0,1002.0,SE,1.79,0,0,Summer
21721,2012,6,24,1,249.0,22,23.0,1002.0,cv,0.89,0,0,Summer
21723,2012,6,24,3,238.0,21,23.0,1001.0,SE,4.92,0,0,Summer
21724,2012,6,24,4,229.0,21,23.0,1001.0,SE,6.71,0,0,Summer
21725,2012,6,24,5,215.0,21,23.0,1001.0,SE,9.84,0,0,Summer
21726,2012,6,24,6,170.0,21,23.0,1002.0,SE,13.86,0,0,Summer
21727,2012,6,24,7,166.0,21,23.0,1002.0,SE,18.78,0,0,Summer
21728,2012,6,24,8,162.0,21,23.0,1002.0,SE,22.8,0,0,Summer
21729,2012,6,24,9,145.0,21,24.0,1002.0,SE,26.82,0,0,Summer
21730,2012,6,24,10,127.0,20,24.0,1002.0,SE,30.84,0,0,Summer
21731,2012,6,24,11,132.0,20,24.0,1002.0,SE,33.97,0,0,Summer
21732,2012,6,24,12,143.0,21,24.0,1003.0,SE,35.76,0,1,Summer
21733,2012,6,24,13,163.0,22,23.0,1002.0,SE,37.55,0,2,Summer
21734,2012,6,24,14,168.0,22,23.0,1002.0,cv,0.89,0,3,Summer
21735,2012,6,24,15,130.0,23,24.0,1002.0,cv,1.78,0,4,Summer
21736,2012,6,24,16,140.0,22,24.0,1002.0,cv,2.67,0,5,Summer
21737,2012,6,24,17,162.0,23,24.0,1002.0,SE,1.79,0,0,Summer
21738,2012,6,24,18,196.0,22,24.0,1002.0,SE,4.92,0,1,Summer
21739,2012,6,24,19,143.0,22,24.0,1003.0,SE,8.05,0,0,Summer
21740,2012,6,24,20,140.0,22,23.0,1003.0,cv,0.89,0,0,Summer
21741,2012,6,24,21,144.0,22,22.0,1004.0,SE,1.79,0,1,Summer
21742,2012,6,24,22,144.0,21,22.0,1004.0,SE,3.58,0,2,Summer
21743,2012,6,24,23,69.0,21,22.0,1004.0,cv,0.89,0,3,Summer
21744,2012,6,25,0,75.0,21,21.0,1004.0,cv,1.78,0,4,Summer
21745,2012,6,25,1,71.0,21,21.0,1004.0,cv,2.23,0,5,Summer
21746,2012,6,25,2,70.0,21,21.0,1005.0,cv,3.12,0,6,Summer
21747,2012,6,25,3,61.0,21,21.0,1005.0,NE,1.79,0,7,Summer
21748,2012,6,25,4,73.0,20,20.0,1005.0,NE,4.92,0,8,Summer
21749,2012,6,25,5,75.0,20,20.0,1005.0,SE,1.79,0,0,Summer
21750,2012,6,25,6,86.0,20,20.0,1005.0,NE,1.79,0,0,Summer
21751,2012,6,25,7,98.0,21,21.0,1006.0,cv,0.89,0,0,Summer
21752,2012,6,25,8,94.0,21,22.0,1006.0,NW,1.79,0,0,Summer
21753,2012,6,25,9,90.0,21,23.0,1006.0,cv,0.89,0,0,Summer
21754,2012,6,25,10,76.0,21,24.0,1006.0,SE,1.79,0,0,Summer
21755,2012,6,25,11,80.0,20,25.0,1006.0,SE,4.92,0,0,Summer
21756,2012,6,25,12,91.0,21,26.0,1006.0,SE,8.94,0,0,Summer
21757,2012,6,25,13,95.0,21,26.0,1006.0,SE,12.07,0,0,Summer
21758,2012,6,25,14,101.0,21,26.0,1005.0,SE,16.09,0,0,Summer
21759,2012,6,25,15,118.0,21,26.0,1005.0,SE,19.22,0,0,Summer
21760,2012,6,25,16,135.0,20,26.0,1006.0,SE,22.35,0,0,Summer
21761,2012,6,25,17,147.0,20,26.0,1006.0,SE,25.48,0,0,Summer
21762,2012,6,25,18,131.0,21,26.0,1005.0,SE,29.5,0,0,Summer
21763,2012,6,25,19,128.0,21,25.0,1006.0,SE,32.63,0,0,Summer
21764,2012,6,25,20,88.0,21,25.0,1007.0,SE,35.76,0,0,Summer
21765,2012,6,25,21,60.0,21,24.0,1007.0,SE,37.55,0,0,Summer
21766,2012,6,25,22,62.0,22,24.0,1008.0,SE,40.68,0,0,Summer
21767,2012,6,25,23,73.0,21,24.0,1008.0,SE,43.81,0,0,Summer
21768,2012,6,26,0,64.0,21,24.0,1008.0,SE,46.94,0,0,Summer
21769,2012,6,26,1,132.0,21,23.0,1008.0,SE,50.96,0,0,Summer
21770,2012,6,26,2,138.0,20,23.0,1008.0,SE,54.98,0,0,Summer
21771,2012,6,26,3,131.0,20,23.0,1008.0,SE,58.11,0,0,Summer
21772,2012,6,26,4,131.0,19,23.0,1009.0,cv,0.89,0,0,Summer
21773,2012,6,26,5,134.0,20,22.0,1009.0,cv,1.78,0,1,Summer
